"id","name","longname","alpha","code","code_two","my_train_code","anglia_code","national_rail_code"
1266,"HARROW & WEALDSTONE D.C.","\N","\N","HRW","HROWDC","508c64f8-2350-4dd5-94ca-63115558e163",NULL,NULL
1270,"HARTLEPOOL","Hartlepool Rail Station","WEST HARTLEPOOL","HPL","HRTLEPL","ce597e5e-937b-4446-ad0e-d27cce3410f9",NULL,NULL
1274,"HASLEMERE","Haslemere Rail Station","\N","HSL","HASLEMR","7c5e6bc2-7d1c-42d9-854d-43ac4d1f8e91",NULL,NULL
1277,"HATCH END","Hatch End Rail Station","\N","HTE","HTCHEND","153b20a7-9fab-4ed4-b174-1959ffeb4c31",NULL,NULL
1280,"HATFIELD PEVEREL","Hatfield Peverel Rail Station","\N","HAP","HFLPEVL","b1420e82-5621-4b59-a2f4-1aeb7714aa22",NULL,NULL
1285,"HAVANT","Havant Rail Station","\N","HAV","HAVANT","1fa314ae-2553-4c8d-9083-7b3a7497ba4b",NULL,NULL
1287,"HAVERFORDWEST","Haverfordwest Rail Station","HWLFFORDD","HVF","HAVRFDW","44ec9b05-c9f7-420a-9b55-c18f9480050f",NULL,NULL
1292,"HAYDON BRIDGE","Haydon Bridge Rail Station","\N","HDB","HYDB","af7e5546-961e-44dc-bf4f-ff7c4bbe55a3",NULL,NULL
1294,"HAYES & HARLINGTON","Hayes & Harlington Rail Station","HARLINGTON (MIDDX)","HAY","HAYESAH","b54407ba-3d84-4921-9663-01921828290d",NULL,NULL
1299,"HAZEL GROVE","Hazel Grove Rail Station","\N","HAZ","HAZL","7c0ed799-d87b-4ae1-91d7-3c1ccd7fadae",NULL,NULL
1302,"HEADSTONE LANE","Headstone Lane Rail Station","\N","HDL","HEDSTNL","d5258da9-9e75-4802-a24a-c4af1cb333be",NULL,NULL
1305,"HEATH HIGH LEVEL","Heath High Level Rail Station","LEFEL UCHEL Y MYNYDD BYCHAN","HHL","HEATHHL","ee08ad3f-1fc8-4681-a917-190e555805eb",NULL,NULL
1309,"HEATHROW TERMINAL 4 BUSES ONLY","Heathrow Airport Terminal 4 (Rail-Air)","\N","HWF","HTRWTE4","19779060-cbb9-48de-bebe-9320b801c160",NULL,NULL
1314,"HECKINGTON","Heckington Rail Station","\N","HEC","HCKNGTN","539ae661-4de4-4bdb-8b43-9a1b2a5c1943",NULL,NULL
1319,"HELENSBURGH UPPER","Helensburgh Upper Rail Station","\N","HLU","HLNSBRU","0c3fa390-3973-4ec4-b6a9-5bcb96002367",NULL,NULL
1323,"HEMEL HEMPSTEAD","Hemel Hempstead Rail Station","\N","HML","HEMLHMP","f6041a5c-0bbe-4be8-b85b-55d4af20f4e2",NULL,NULL
1326,"HENLEY-IN-ARDEN","Henley-in-Arden Rail Station","\N","HNL","HENLYIA","9fd9cc0c-2130-4896-8a76-66d8774a92f2",NULL,NULL
1329,"HEREFORD","Hereford Rail Station","\N","HFD","HEREFRD","9ca122f0-86a8-446e-ace2-29844c2fe054",NULL,NULL
1332,"HERSHAM","Hersham Rail Station","\N","HER","HERSHAM","291a224c-8469-48b0-b79e-b1a9f4e87ab9",NULL,NULL
1335,"HESSLE","Hessle Rail Station","\N","HES","HESSLE","8618f5f6-988a-481a-9e73-77e96ca3d9ba",NULL,NULL
1339,"HEWORTH","Heworth Rail Station","\N","HEW","HEWORTH","c2dd88da-0035-4832-a148-a73ece36da70",NULL,NULL
1340,"HEWORTH (METRO)","\N","\N","HEW","HEWOMTR","c2dd88da-0035-4832-a148-a73ece36da70",NULL,NULL
1346,"HIGH STREET GLASGOW","High Street (Glasgow) Rail Station","\N","HST","GLGHST","743c7415-934c-423d-83ca-aae48e6a091a",NULL,NULL
1350,"HIGHBRIDGE & BURNHAM","Highbridge & Burnham-on-Sea Rail Station","BURNHAM-ON-SEA","HIG","HGHBRDG","95a10e20-b0bf-4876-82c1-4b06e9f88864",NULL,NULL
1361,"HILSEA PORTSMOUTH","Hilsea Rail Station","\N","HLS","HILSEA","c5a56206-c031-47cf-85bf-5e9db9e52ce8",NULL,NULL
1365,"HINTON ADMIRAL","Hinton Admiral Rail Station","\N","HNA","HINTONA","89f9b308-0da3-4886-aa1e-8d11cb9aa7bc",NULL,NULL
1352,"HIGHBURY AND ISLINGTON ELL","\N","\N","HHY","HIGHBYE","c2d12fb1-1400-4ab3-a2d4-5a35f370556e",NULL,NULL
1353,"HIGHBURY&ISLINGTON","Highbury & Islington Rail Station","\N","HHY","HGHI","c2d12fb1-1400-4ab3-a2d4-5a35f370556e",NULL,NULL
1368,"HOCKLEY ESSEX","Hockley Rail Station","\N","HOC","HOCKLEY","626f264b-f60b-4500-a865-bb8efec5063f",NULL,NULL
1372,"HOLMES CHAPEL","Holmes Chapel Rail Station","\N","HCH","HCHP","eb1d9248-2567-430b-b4ad-0eb3136552e4",NULL,NULL
1376,"HOLYHEAD","Holyhead Rail Station","CAERGYBI","HHD","HLYH","22e1056f-7446-44f7-866c-5386be2e340e",NULL,NULL
1378,"HOLYTOWN JN","\N","\N","HLY","HOLYTNJ","626621d5-c993-42ea-8665-9a6952280a56",NULL,NULL
1382,"HONITON STATION BUS STOP","\N","\N","HON","HONITNS","51146bcd-d0f8-4b7e-aa70-8a9a394581ff",NULL,NULL
1385,"HOOK","Hook Rail Station","\N","HOK","HOOK","92c35a0d-8c07-43cd-bfe6-676870df7c5f",NULL,NULL
1344,"HEYWOOD ROAD JN","\N","\N","WSB","HWRDJN","25b8c4ae-0978-4e0f-981b-6f52132a79f8",NULL,NULL
1387,"HOPE (CLWYD)","Hope (Flintshire) Rail Station","YR HOB","HPE","HOPC","3df0f0cb-29f8-4d3c-aa85-2f7dabc5ac7f",NULL,NULL
1391,"HORNBEAM PARK","Hornbeam Park Rail Station","\N","HBP","HRNBPK","d5777a37-cd97-4b8c-99fb-aea9a9e8fdcd",NULL,NULL
1395,"HORSLEY","Horsley Rail Station","\N","HSY","HRSLEY","f31088fb-afcc-4b86-89b6-88d5adf41c33",NULL,NULL
1397,"HORWICH PARKWAY","Horwich Parkway Rail Station","\N","HWI","HORWICH","acf33121-c369-48af-bcbd-6c6858d96d96",NULL,NULL
1401,"HOVE","Hove Rail Station","\N","HOV","HOVE","54623af8-b4ea-4073-be4a-53ea7aab3b76",NULL,NULL
1403,"HOW WOOD <HERTFORDSHIRE>","How Wood (Herts) Rail Station","\N","HWW","HOWWOOD","dd82cf47-a522-4a4c-878a-330eb6b611c0",NULL,NULL
1405,"HOWWOOD","Howwood (Renfrewshire) Rail Station","\N","HOZ","HOWOOD","f7410a51-94fc-4060-955e-cd7472f0264a",NULL,NULL
1407,"HOYLAKE","Hoylake Rail Station","\N","HYK","HOYLAKE","32266e0f-0d59-4b61-a4ee-6714ce8f7c70",NULL,NULL
1410,"HUDDERSFIELD","Huddersfield Rail Station","\N","HUD","HDRSFLD","a7843316-da87-4d52-b3ae-dcf12f9d7b54",NULL,NULL
1414,"HUNGERFORD","Hungerford Rail Station","\N","HGD","HUNGRFD","c9913b87-2617-49d4-b2e0-7aa2ff11a8b1",NULL,NULL
1417,"HUNTINGDON","Huntingdon Rail Station","\N","HUN","HNTNGDN","1f3feb5a-dda1-42ae-b1c5-4feabf3615ff",NULL,NULL
1420,"HUTTON CRANSWICK","Hutton Cranswick Rail Station","\N","HUT","HTNCRNS","98005894-d4f8-457b-809d-2c42aa1e8959",NULL,NULL
1422,"HUYTON JN","\N","\N","HUY","HUYTJUN","8275f7fe-9c91-4413-acaa-3fb49c4172f0",NULL,NULL
1426,"HYNDLAND","Hyndland Rail Station","\N","HYN","HYNDLND","49928cd2-66c8-449e-929f-dba7b7f3d708",NULL,NULL
1430,"IFIELD","Ifield Rail Station","\N","IFI","IFIELD","7b1cda58-6f1c-415d-8ee4-a52c9422f9ee",NULL,NULL
1433,"ILKLEY","Ilkley Rail Station","\N","ILK","ILKLEY","11e47634-5b97-4f64-8209-b0a5912790f7",NULL,NULL
1435,"INCE","Ince (Manchester) Rail Station","\N","INC","INCE","b4793e6f-8b6e-43d7-9fc5-749eac43119f",NULL,NULL
1438,"INSCH","Insch Rail Station","\N","INS","INSCH","41be9c75-9e8f-4542-9fc5-77188571ee7c",NULL,NULL
1441,"INVERKEITHING","Inverkeithing Rail Station","\N","INK","IVRKTHG","af500ff1-dff9-4f2e-a1b4-63489efbeb4d",NULL,NULL
1444,"INVERSHIN","Invershin Rail Station","\N","INH","INVRSHN","c49eaf33-0e7a-47f0-80bd-71f61972bdd3",NULL,NULL
1448,"IRVINE","Irvine Rail Station","\N","IRV","IRVN","99b8dbae-cc01-4cf8-8cc3-26618883086b",NULL,NULL
1451,"IVER","Iver Rail Station","\N","IVR","IVER","1546f5ad-6182-4726-ac54-1f44937cc1c2",NULL,NULL
1455,"JEWELLERY QUARTER","Jewellery Quarter Rail Station","\N","JEQ","BHAMJEW","f912d6fd-8fe2-4f44-a7bb-18b7f852e706",NULL,NULL
1458,"JORDANHILL GLASGOW","Jordanhill Rail Station","\N","JOR","JORDANH","5525868b-472f-4c6c-b255-9284316de486",NULL,NULL
1461,"KEIGHLEY","Keighley Rail Station","\N","KEI","KEIGHLY","a33adb52-0011-49e0-be41-28a7b2333bd8",NULL,NULL
1464,"KELVINDALE","Kelvindale Rail Station","\N","KVD","DAWSHLM","8d54a58c-6458-493b-a2bc-e8d137474fc6",NULL,NULL
1467,"KEMPTON PARK","Kempton Park Rail Station","\N","KMP","KMPTNPK","b49a5fd1-ab76-454d-aa48-7cf001dae6f3",NULL,NULL
1471,"KENILWORTH","\N","\N","KNW","KENLSTN","e57e343d-2b5e-408a-9fba-324e99b871a6",NULL,NULL
1472,"KENILWORTH JNS","\N","\N","KNW","KENLWTH","e57e343d-2b5e-408a-9fba-324e99b871a6",NULL,NULL
1477,"KENSAL GREEN","Kensal Green Rail Station","\N","KNL","KENSLG","2658e92c-468d-4422-9bb0-63226b7f5ac8",NULL,NULL
1480,"KENT HOUSE","Kent House Rail Station","\N","KTH","KENTHOS","d25776ce-4832-4d82-b289-7eb9e4bb0ef4",NULL,NULL
1484,"KENTS BANK","Kents Bank Rail Station","\N","KBK","KTBK","a93e9258-1e3a-4036-b454-a1b3a0807866",NULL,NULL
1487,"KEW GARDENS","Kew Gardens Rail Station","\N","KWG","KEWGRDN","b1cfc2b2-b9ac-40d8-a626-c9b1b549239e",NULL,NULL
1490,"KEYNSHAM","Keynsham Rail Station","\N","KYN","KEYNSHM","710fa239-1826-4278-9548-d401f8128083",NULL,NULL
1491,"KEYNSHAM CHURCH","\N","\N","KYN","KEYNSCH","710fa239-1826-4278-9548-d401f8128083",NULL,NULL
1495,"KIDWELLY","Kidwelly Rail Station","CYDWELI","KWL","KIDWELY","d6d87851-29be-4a8c-a980-eeb1b5238b82",NULL,NULL
1496,"KILBURN HIGH ROAD","Kilburn High Road Rail Station","\N","KBN","KLBRNHR","60484575-9189-4cc5-ae71-a993e703388f",NULL,NULL
1500,"KILGETTY","Kilgetty Rail Station","CILGETI","KGT","KILGETY","b56549ea-fbd7-481c-b05e-2c4768426508",NULL,NULL
1505,"KILPATRICK","Kilpatrick Rail Station","\N","KPT","KLPTRCK","f795d6cd-81c0-4511-83d4-89001f6ca5ab",NULL,NULL
1508,"KING'S CROSS LONDON","London Kings Cross Rail Station","KINGS CROSS","KGX","KNGX","85b48392-83cf-4bea-9a80-17c8189b1c06",NULL,NULL
1512,"KINGS LANGLEY","Kings Langley Rail Station","\N","KGL","KLGL","80631dc2-3318-4f9e-be1d-d27c88871d08",NULL,NULL
1516,"KINGS NYMPTON","Kings Nympton Rail Station","\N","KGN","KNYMPTN","7faacbc5-9837-4b8c-a385-6403f62a112c",NULL,NULL
1519,"KINGS SUTTON VILLAGE SQUARE","\N","\N","KGS","KINSVSQ","abec71fd-f343-44a3-a6f5-a4be822c5851",NULL,NULL
1523,"KINGSWOOD AND BURGH HEATH","Kingswood Rail Station","\N","KND","KGWD","93f14d9e-3192-440b-97cc-81d3539a021e",NULL,NULL
1527,"KIRK SANDALL","Kirk Sandall Rail Station","\N","KKS","KKSNDAL","6c1d4f5a-b679-4ede-971e-d6552746296c",NULL,NULL
1530,"KIRKBY STEPHEN WEST","Kirkby Stephen Rail Station","\N","KSW","KSTP","9da746c8-e33a-4dc2-ae7a-ca1be73e754f",NULL,NULL
1534,"KIRKDALE","Kirkdale Rail Station","EVERTON FC","KKD","KRKDALE","c705b9d2-ab18-4237-8901-d78f58d616d5",NULL,NULL
1537,"KIRKNEWTON","Kirknewton Rail Station","\N","KKN","KRKNWTN","e2d4130a-c383-46d9-a99d-84cb2031be8e",NULL,NULL
1540,"KIRTON LINDSEY","Kirton Lindsey Rail Station","\N","KTL","KRTNLND","6b5e19b1-21eb-4562-8e10-fb2a4fc6ce9f",NULL,NULL
1543,"KNARESBOROUGH","Knaresborough Rail Station","\N","KNA","KNRSBGH","7a1379b5-3bfb-4be9-972e-b856f12717d9",NULL,NULL
1547,"KNOTTINGLEY","Knottingley Rail Station","\N","KNO","KNTNGLY","ed1eb359-c431-4947-9de9-2dd934e9d664",NULL,NULL
1550,"KYLE OF LOCHALSH","Kyle of Lochalsh Rail Station","\N","KYL","KYLELSH","b608cf8b-947c-4332-a984-e1dbc9be7329",NULL,NULL
1554,"LAINDON","Laindon Rail Station","\N","LAI","LAINDON","27aec2ef-c5e2-438c-9883-c27404cb6996",NULL,NULL
1557,"LAKENHEATH","Lakenheath Rail Station","\N","LAK","LAKNHTH","abe57e89-fe6c-4643-9a72-d2367d79aead",NULL,NULL
1561,"LANCASTER","Lancaster Rail Station","\N","LAN","LANCSTR","3f433eb0-e763-4428-9a22-459e20dde3e9",NULL,NULL
1564,"LANGBANK","Langbank Rail Station","\N","LGB","LGBK","c5e490cf-4694-41f2-b75d-8220f6272dc6",NULL,NULL
1566,"LANGLEY BERKS","Langley (Berks) Rail Station","\N","LNY","LANGLEY","a9c89dcc-4be0-412e-91dd-7287d99fc0d1",NULL,NULL
1570,"LANGSIDE GLASGOW","Langside Rail Station","\N","LGS","LNSD","58552d05-aff3-4970-af87-96e1e3da192a",NULL,NULL
1575,"LAPWORTH","Lapworth Rail Station","\N","LPW","LAPWRTH","12eccdc3-5a8a-4fa2-be98-44b4eff36c1b",NULL,NULL
1578,"LARKHALL","Larkhall Rail Station","\N","LRH","LARKHAL","85539e7f-5337-45c1-a410-26ec10cb3f17",NULL,NULL
1581,"LAYTON (LANCS)","Layton (Lancs) Rail Station","\N","LAY","LAYTON","2a06aa39-e86a-403a-8166-3af5dde0b326",NULL,NULL
1583,"LEA BRIDGE","\N","\N","LEB","LEABDGE","898198ac-685e-4306-b4ba-c6e204c96356",NULL,NULL
1585,"LEA HALL","Lea Hall Rail Station","\N","LEH","LEAHALL","1f9f6d1c-57e5-4ee5-a34d-f879a183a77b",NULL,NULL
1588,"LEAMINGTON SPA","Leamington Spa Rail Station","\N","LMS","LMNGTNS","499dc846-f336-4f5e-a72b-52991ee2f868",NULL,NULL
1592,"LEE","Lee Rail Station","\N","LEE","LEEE","ae693465-5728-4889-b23f-4a494cb79fd7",NULL,NULL
1595,"LEICESTER","Leicester Rail Station","\N","LEI","LESTER","c9fad526-f96f-4844-b224-01534e66ff40",NULL,NULL
1598,"LEIGH-ON-SEA","Leigh-on-Sea Rail Station","\N","LES","LHONSEA","3f5a3695-24c4-4095-8164-6a2c789db69f",NULL,NULL
1602,"LENHAM","Lenham Rail Station","\N","LEN","LENHAM","253a7eef-bdb0-4a2f-a59c-1aae23cefd5c",NULL,NULL
1605,"LEOMINSTER BUS STATION","\N","\N","LEO","LEOMBUS","61344545-acfc-46df-aa7f-3ad12401dbad",NULL,NULL
1608,"LEVENSHULME","Levenshulme Rail Station","\N","LVM","LVHM","f43215a2-2da0-471b-92ca-e672f33a2062",NULL,NULL
1611,"LEYLAND","Leyland Rail Station","\N","LEY","LEYLAND","602fd51d-084e-4ee4-965f-5b58fa601f63",NULL,NULL
1613,"LEYTONSTONE HIGH ROAD","Leytonstone High Road Rail Station","\N","LER","LYTNSHR","2b3886d4-224e-4fe4-aa7a-433614ba6141",NULL,NULL
1726,"LUXULYAN","Luxulyan Rail Station","\N","LUX","LUXULYN","18167e13-42ab-468d-a53c-4b86707c3d2c",NULL,NULL
1729,"LYMINGTON PIER","Lymington Pier Rail Station","\N","LYP","LMTNPIR","ac7020e3-f384-4488-96d8-55d6841fd0aa",NULL,NULL
1616,"LICHFIELD T V HIGH LEVEL","Lichfield Trent Valley High Level Rail Station","\N","LTV","LCHTTVH","588c3dcb-8d4a-41aa-afaa-751c11f37c3a",NULL,NULL
1617,"LICHFIELD TRENT VALLEY","Lichfield Trent Valley Rail Station","\N","LTV","LCHTTVL","588c3dcb-8d4a-41aa-afaa-751c11f37c3a",NULL,NULL
1628,"LISKEARD","Liskeard Rail Station","\N","LSK","LISKARD","9db2db6f-efcb-4bc6-acf0-9723ef8b5435",NULL,NULL
1630,"LISVANE AND THORNHILL","Lisvane & Thornhill Rail Station","LLYSFAEN A DRAENEN PENYGRAIG","LVT","LTHH","f30980d2-c65b-41a9-8ff7-cfef94837f4c",NULL,NULL
1634,"LITTLEHAMPTON","Littlehampton Rail Station","\N","LIT","LTLHMPT","84222b09-3a95-4a66-b550-7412e777ed17",NULL,NULL
1636,"LITTLEHAVEN (LAMBS FARM RD)","\N","\N","LVN","LHVNBUS","ad4dffbf-c801-49a8-aa3a-08107692a957",NULL,NULL
1639,"LIVERPOOL CENTRAL (WIRRAL)","\N","\N","LVC","LVRPLCL","52a637ab-83ba-4ff6-a92b-1ef1f958c09c",NULL,NULL
1643,"LIVERPOOL LIME STREET","Liverpool Lime Street Rail Station","LIME STREET (LIVERPOOL)","LIV","LVRPLSH","e70552c3-c8c6-4ff4-903e-7caed7a7e15c",NULL,NULL
1645,"LIVERPOOL SOUTH PW HL","\N","\N","LPY","ALERTN","bc84cdc7-42f6-492c-9479-9407ba8117e3",NULL,NULL
1651,"LLANBISTER ROAD","Llanbister Road Rail Station","HEOL LLANBISTER","LLT","LLBSTRD","600c0a25-3102-4e49-bf16-85a5b998a6a8",NULL,NULL
1656,"LLANDEILO","Llandeilo Rail Station","\N","LLL","LLDEILO","8efe323e-361f-4be1-b9f8-cab6194679c4",NULL,NULL
1658,"LLANDRINDOD","Llandrindod Rail Station","LLANDRINDOD WELLS","LLO","LLDODW","d56efff3-bed3-4e3a-b942-2aa1104498b6",NULL,NULL
1662,"LLANELLI","Llanelli Rail Station","\N","LLE","LLNLLI","713dd50b-b2e8-4c8b-84f3-6cb6ecaad4a0",NULL,NULL
1665,"LLANGADOG","Llangadog Rail Station","\N","LLG","LLGADOG","aa3929d4-6cd6-4414-bacd-93c0f57e7ffd",NULL,NULL
1669,"LLANHARAN","Llanharan Rail Station","\N","LLR","LLHARAN","4269aedb-6cf5-486f-b1f6-c2d0d42258fe",NULL,NULL
1673,"LLANSAMLET","Llansamlet Rail Station","\N","LAS","LLNSMLT","72ea65b3-f11d-4d19-b7fb-3ad0d5cc2f72",NULL,NULL
1676,"LLANWRTYD","Llanwrtyd Rail Station","\N","LNW","LLWRTYW","13972413-23d7-49ff-b7fa-f135790592f5",NULL,NULL
1679,"LOCH AWE","Loch Awe Rail Station","\N","LHA","LOCHAWE","e45d7a7c-fe87-4765-b12e-f94d7edbb7ab",NULL,NULL
1682,"LOCHBOISDALE (SOUTH UIST)","\N","\N","LCB","LCHBSDL","b5c048d0-5cfd-4798-b788-eebd164835c8",NULL,NULL
1685,"LOCHLUICHART","Lochluichart Rail Station","\N","LCC","LCHLCHR","e0730ee4-2fc2-45ab-96de-4d61afec2975",NULL,NULL
1688,"LOCKWOOD","Lockwood Rail Station","\N","LCK","LKWD","29ee6e29-aa0c-42a5-b252-e2ec4c61d50f",NULL,NULL
1689,"LONDON BRIDGE","\N","\N","LBG","LNDNBDG","01d41010-bf1a-4570-b528-b4754e331daf",NULL,NULL
1694,"LONDON ROAD BRIGHTON","London Road (Brighton) Rail Station","\N","LRB","BRGHLRD","813c52e0-9dde-40ec-91c0-d9f0b0eb9d36",NULL,NULL
1698,"LONG BUCKBY","Long Buckby Rail Station","\N","LBK","LNGBKBY","58b6827d-f620-496d-a435-d7e6047f8d60",NULL,NULL
1704,"LONGFIELD","Longfield Rail Station","\N","LGF","LGFD","408e7648-0a4c-4455-b467-d48c70c1a122",NULL,NULL
1708,"LONGTON","Longton Rail Station","\N","LGN","LNTN","5183f4f7-c1d0-45ec-83c0-3db19c4bf8f1",NULL,NULL
1711,"LOSTOCK HALL","Lostock Hall Rail Station","\N","LOH","LSTH","a4a8a693-198a-486a-be3b-6efde1c59048",NULL,NULL
1714,"LOUGHBOROUGH","Loughborough (Leics) Rail Station","\N","LBO","LOGHBRO","b6ce9d30-2028-4b86-a084-f66d7ca7e69a",NULL,NULL
1718,"LOWDHAM","Lowdham Rail Station","\N","LOW","LOWDHAM","eb8a2588-104e-4770-8ded-f83aee10f4e6",NULL,NULL
1720,"LOWESTOFT","Lowestoft Rail Station","\N","LWT","LOWSTFT","f14d7404-c48f-47d7-b609-c6eb5118127f",NULL,NULL
1722,"LUDLOW CORVE STREET","\N","\N","LUD","LUDLCST","f9dfc82d-0490-49a8-a8d8-69823641268e",NULL,NULL
1732,"LYMPSTONE VILLAGE","Lympstone Village Rail Station","\N","LYM","LYMPSTN","515ab628-9c82-4ece-ba76-b2f15bbb71a3",NULL,NULL
1737,"MAESTEG","Maesteg Rail Station","\N","MST","MAESTGW","2190a17e-346b-4c23-9d01-b61e7eea13e1",NULL,NULL
1740,"MAIDEN NEWTON","Maiden Newton Rail Station","\N","MDN","MDNNWTN","b08cc196-5bdb-483d-ba8f-b39f1d11fa82",NULL,NULL
1743,"MAIDSTONE EAST","Maidstone East Rail Station","\N","MDE","MSTONEE","0824b527-fe48-4ef1-a3c9-2e81bfa0a817",NULL,NULL
2167,"PRESTONPANS","Prestonpans Rail Station","\N","PST","PPAN","9ca559cf-7c63-41e7-ae8c-8cb5e79a4a61",NULL,NULL
1746,"MALDEN MANOR","Malden Manor Rail Station","\N","MAL","MALDENM","b09668da-ed7b-4816-ad3c-53ab52b6ae1c",NULL,NULL
1750,"MALVERN LINK","Malvern Link Rail Station","\N","MVL","MLVRNLK","6bede036-f03b-4cc9-a0e1-fe3d6a50700c",NULL,NULL
1753,"MANCHESTER OXFORD ROAD","Manchester Oxford Road Rail Station","OXFORD ROAD (MANCHESTER)","MCO","MNCROXR","45de7340-a1a0-437e-91ff-e6b7aef0f2d5",NULL,NULL
1754,"MANCHESTER PICCADILLY","Manchester Piccadilly Rail Station","PICCADILLY (MANCHESTER)","MAN","MNCRPIC","e4132449-6ac6-45ef-a6d0-c987319a6350",NULL,NULL
1756,"MANCHESTER VICTORIA","Manchester Victoria Rail Station","VICTORIA (MANCHESTER)","MCV","MNCRVIC","5bc21df8-fefd-4a27-aa8c-2d7046c0c30c",NULL,NULL
1761,"MANORBIER","Manorbier Rail Station","MAENORBYR","MRB","MNORBER","691a64a2-b824-4e4c-a02b-973eabbeb6fc",NULL,NULL
1764,"MANSFIELD WOODHOUSE","Mansfield Woodhouse Rail Station","WOODHOUSE (MANSFIELD)","MSW","MFLDWSE","a4657560-9ab0-493f-9638-a3c62fddb200",NULL,NULL
2930,"WILLESDEN JUNCTION","\N","\N","WIJ","WLSD","bd452eb4-d59b-4764-9c1f-480743d5c952",NULL,NULL
1769,"MARKET HARBOROUGH","Market Harborough Rail Station","\N","MHR","MRKTHRB","a413d6cf-7f03-4b70-bca7-27c4006659a6",NULL,NULL
1773,"MARLOW","Marlow Rail Station","\N","MLW","MARLOW","6c238006-5282-4039-9b6f-d32b8fe0c8d7",NULL,NULL
1779,"MARTIN MILL","Martin Mill Rail Station","\N","MTM","MMIL","86183ebe-41b4-4149-8beb-ac78c726a58b",NULL,NULL
1783,"MARYHILL","Maryhill Rail Station","\N","MYH","MRYHILL","ebd948fb-637a-4837-a53a-d54c1d663f9e",NULL,NULL
1785,"MARYLEBONE LONDON","London Marylebone Rail Station","MARYLEBONE","MYB","MARYLBN","0d895285-f321-4ef6-b8e9-dbe0facd27f5",NULL,NULL
1790,"MAXWELL PARK GLASGOW","Maxwell Park Rail Station","\N","MAX","MAXWLPK","cdb582ad-f29d-489e-b704-5b607679cc7a",NULL,NULL
1793,"MAZE HILL","Maze Hill Rail Station","\N","MZH","MAZEH","8f0a60d8-5afe-4272-8860-805d29e7a0b5",NULL,NULL
1797,"MELKSHAM","Melksham Rail Station","\N","MKM","MELKSHM","7b7c9f1b-5e6a-462f-a0fb-633af87971c6",NULL,NULL
1800,"MELTON MOWBRAY","Melton Mowbray Rail Station","\N","MMO","MLTNSDG","41b2fe1b-8640-40a5-b124-0a4682525a2f",NULL,NULL
1804,"MEOLS COP","Meols Cop Rail Station","\N","MEC","MEOLSCP","d255bab7-597b-466e-a44e-4a13d79e1e22",NULL,NULL
1807,"MERSTHAM","Merstham Rail Station","\N","MHM","MERSTHM","3b146c1b-ad7e-4711-b64e-cd16a02a3c0f",NULL,NULL
1810,"METHERINGHAM","Metheringham Rail Station","\N","MGM","MTHRNGH","76d7fc53-67dd-4dbd-b528-6c6b8e98de10",NULL,NULL
1813,"MICHELDEVER","Micheldever Rail Station","\N","MIC","MCHLDVR","ae0db9b4-ecc9-4885-b6ec-968cacb32bac",NULL,NULL
1816,"MIDDLEWOOD","Middlewood Rail Station","\N","MDL","MDWD","a62f6fa5-7dd7-444f-b0bf-457f26ecd03b",NULL,NULL
1822,"MILL HILL BROADWAY","Mill Hill Broadway Rail Station","\N","MIL","MLHB","7290934d-1aad-43a9-8a3b-9198e56a112a",NULL,NULL
1826,"MILLOM","Millom Rail Station","\N","MLM","MLLM","5e7632ef-acb7-407a-aef6-5fd1983abab4",NULL,NULL
1830,"MILNGAVIE","Milngavie Rail Station","\N","MLN","MLGV","58651e88-45de-490e-9d86-2c815de20137",NULL,NULL
1834,"MINFFORDD (FFESTINIOG RLWY)","Minffordd Ffestiniog Railway Station","\N","MFD","MINFFR","",NULL,NULL
1838,"MIRFIELD EAST JN","\N","\N","MIR","MIRFEJN","8de88c9f-7166-4c44-99d5-43632ae5bb9c",NULL,NULL
1840,"MITCHAM EASTFIELDS","Mitcham Eastfields Rail Station","EASTFIELDS (MITCHAM)","MTC","ESTFLDS","58c05040-1c3b-4341-ac57-57f43ce03c2f",NULL,NULL
1844,"MONIFIETH","Monifieth Rail Station","\N","MON","MONIFTH","ba3dd2e1-25db-43a6-b520-aeb204fca825",NULL,NULL
1848,"MONTROSE","Montrose Rail Station","\N","MTS","MONTRSE","5dca72c1-ff21-4700-81da-ede261618bc5",NULL,NULL
1851,"MOORFIELDS","Moorfields Rail Station","\N","MRF","MORFLDS","f16b7364-42bc-484d-aecc-f85af0cedaec",NULL,NULL
1855,"MORAR","Morar Rail Station","\N","MRR","MORAR","d709864c-a4f0-45de-b14a-d4d23ca12d04",NULL,NULL
1858,"MORECAMBE","Morecambe Rail Station","\N","MCM","MORCAME","c1f22c67-5db2-4b00-8a5f-097098334375",NULL,NULL
1861,"MORETON-IN-MARSH","Moreton-in-Marsh Rail Station","\N","MIM","MINMARS","bc16745f-c432-4e27-be3c-ab91e6cbb897",NULL,NULL
1865,"MORTIMER","Mortimer Rail Station","\N","MOR","MTIMER","4fb47610-a5d6-4aa9-ad07-2832dcd8d345",NULL,NULL
1869,"MOSSLEY (GREATER MANCHESTER)","Mossley (Manchester) Rail Station","\N","MSL","MOSSLEY","b76a6c9b-5dfb-409a-9b81-40e584f83f1d",NULL,NULL
1873,"MOTHERWELL","Motherwell Rail Station","\N","MTH","MOTHRWL","92da699d-f4ab-4374-b271-aafeb2dee82b",NULL,NULL
